match_id,nick_name,full_name,pos,team,pen_miss
2128474,Gudmundsson,Johann Berg Gudmundsson,Midfielder,BUR,0
2128474,Wood,Chris Wood,Forward,BUR,0
2128474,Lowton,Matthew Lowton,Defender,BUR,0
2128474,Vydra,Matej Vydra,Forward,BUR,0
2128474,Brady,Robert Brady,Midfielder,BUR,0
2128474,Pope,Nick Pope,Goalkeeper,BUR,0
2128474,Brownhill,Josh Brownhill,Midfielder,BUR,0
2128474,McNeil,Dwight McNeil,Midfielder,BUR,0
2128474,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,0
2128474,Ogbonna,Angelo Ogbonna,Defender,WHU,0
2128474,Cresswell (Aaron),Aaron Cresswell,Defender,WHU,0
2128474,Yarmolenko,Andriy Yarmolenko,Midfielder,WHU,0
2128474,Antonio,Michail Antonio,Forward,WHU,0
2128474,Dawson,Craig Dawson,Defender,WHU,0
2128474,Lanzini,Manuel Lanzini,Midfielder,WHU,0
2128474,Coufal,Vladimir Coufal,Defender,WHU,0
2128474,Benrahma,Said Benrahma,Midfielder,WHU,0
2128474,Bowen,Jarrod Bowen,Midfielder,WHU,0
2128474,Rice,Declan Rice,Midfielder,WHU,0
2128474,Soucek,Tomas Soucek,Midfielder,WHU,0
2128474,Fornals,Pablo Fornals,Midfielder,WHU,0
2128475,Snodgrass,Robert Snodgrass,Midfielder,WBA,0
2128475,Gibbs,Kieran Gibbs,Defender,WBA,0
2128475,Robson-Kanu,Hal Robson-Kanu,Forward,WBA,0
2128475,Livermore,Jake Livermore,Midfielder,WBA,0
2128475,Grosicki,Kamil Grosicki,Midfielder,WBA,0
2128475,Button,David Button,Goalkeeper,WBA,0
2128475,Bartley,Kyle Bartley,Defender,WBA,0
2128475,Sawyers,Romaine Sawyers,Midfielder,WBA,0
2128475,Ajayi,Semi Ajayi,Defender,WBA,0
2128475,Robinson (Callum),Callum Robinson,Forward,WBA,0
2128475,Furlong,Darnell Furlong,Defender,WBA,0
2128475,Matheus Pereira,Matheus Fellipe Costa Pereira,Midfielder,WBA,0
2128475,O'Shea,Dara O'Shea,Defender,WBA,0
2128475,Moutinho,João Moutinho,Midfielder,WOL,0
2128475,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,0
2128475,Boly,Willy Boly,Defender,WOL,0
2128475,Coady,Conor Coady,Defender,WOL,0
2128475,Saiss,Romain Saiss,Defender,WOL,0
2128475,Dendoncker (Leander),Leander Dendoncker,Midfielder,WOL,0
2128475,Traoré,Adama Traoré,Midfielder,WOL,0
2128475,Ruben Neves,Rúben Diogo da Silva Neves,Midfielder,WOL,0
2128475,Semedo,Nelson Semedo,Defender,WOL,0
2128475,Cutrone,Patrick Cutrone,Forward,WOL,0
2128475,Gibbs-White,Morgan Gibbs-White,Midfielder,WOL,0
2128475,Neto,Pedro Neto,Midfielder,WOL,0
2128475,Ait Nouri,Rayan Ait Nouri,Defender,WOL,0
2128475,Fabio Silva,Fabio Daniel Soares Silva,Forward,WOL,0
2128476,Groß,Pascal Groß,Midfielder,BHA,0
2128476,Pröpper,Davy Pröpper,Midfielder,BHA,0
2128476,Dunk,Lewis Dunk,Defender,BHA,0
2128476,March,Solomon March,Midfielder,BHA,0
2128476,Webster,Adam Webster,Defender,BHA,0
2128476,Veltman,Joël Veltman,Defender,BHA,0
2128476,Maupay,Neal Maupay,Forward,BHA,0
2128476,Trossard,Leandro Trossard,Midfielder,BHA,0
2128476,White (Ben),Ben White,Defender,BHA,0
2128476,Sanchez,Robert Sanchez,Goalkeeper,BHA,0
2128476,Bissouma,Yves Bissouma,Midfielder,BHA,0
2128476,Mac Allister,Alexis Mac Allister,Midfielder,BHA,0
2128476,Areola,Alphonse Areola,Goalkeeper,FUL,0
2128476,DeCordova-Reid,Bobby DeCordova-Reid,Forward,FUL,0
2128476,Bryan (Joe),Joe Bryan,Defender,FUL,0
2128476,Tosin,Oluwatosin Adarabioyo,Defender,FUL,0
2128476,Loftus-Cheek,Ruben Loftus-Cheek,Midfielder,FUL,0
2128476,Mitrovic,Aleksandar Mitrovic,Forward,FUL,0
2128476,Lemina (Mario),Mario Lemina,Midfielder,FUL,0
2128476,Reed,Harrison Reed,Midfielder,FUL,0
2128476,Aina,Ola Aina,Defender,FUL,0
2128476,Cavaleiro,Ivan Cavaleiro,Midfielder,FUL,0
2128476,Tete,Kenny Tete,Defender,FUL,0
2128476,Andersen,Joachim Andersen,Defender,FUL,0
2128476,Zambo Anguissa,André-Frank Zambo Anguissa,Midfielder,FUL,0
2128476,Lookman,Ademola Lookman,Midfielder,FUL,0
2128477,Barkley,Ross Barkley,Midfielder,AVL,0
2128477,Martinez,Emiliano Martinez,Goalkeeper,AVL,0
2128477,Traore (Bertrand),Bertrand Traore,Midfielder,AVL,0
2128477,Grealish,Jack Grealish,Midfielder,AVL,0
2128477,McGinn,John McGinn,Midfielder,AVL,0
2128477,Trezeguet,Mahmoud Hassan,Midfielder,AVL,0
2128477,Mings,Tyrone Mings,Defender,AVL,0
2128477,Targett,Matt Targett,Defender,AVL,0
2128477,Watkins,Ollie Watkins,Forward,AVL,0
2128477,El Ghazi,Anwar El Ghazi,Midfielder,AVL,0
2128477,Cash,Matthew Cash,Defender,AVL,0
2128477,Konsa Ngoyo,Ezri Konsa Ngoyo,Defender,AVL,0
2128477,Davis (Keinan),Keinan Davis,Forward,AVL,0
2128477,Douglas Luiz,Douglas Luiz Soares de Paulo,Midfielder,AVL,0
2128477,Tarkowski,James Tarkowski,Defender,BUR,0
2128477,Pieters,Erik Pieters,Defender,BUR,0
2128477,Cork,Jack Cork,Midfielder,BUR,0
2128477,Rodriguez,Jay Rodriguez,Forward,BUR,0
2128477,Mee,Ben Mee,Defender,BUR,0
2128477,Westwood,Ashley Roy Westwood,Midfielder,BUR,0
2128477,Gudmundsson,Johann Berg Gudmundsson,Midfielder,BUR,0
2128477,Wood,Chris Wood,Forward,BUR,0
2128477,Lowton,Matthew Lowton,Defender,BUR,0
2128477,Vydra,Matej Vydra,Forward,BUR,0
2128477,Brady,Robert Brady,Midfielder,BUR,0
2128477,Pope,Nick Pope,Goalkeeper,BUR,0
2128477,Brownhill,Josh Brownhill,Midfielder,BUR,0
2128477,McNeil,Dwight McNeil,Midfielder,BUR,0
2128478,Sigurdsson,Gylfi Sigurdsson,Midfielder,EVE,0
2128478,Coleman,Seamus Coleman,Defender,EVE,0
2128478,Rodríguez,James Rodríguez,Midfielder,EVE,0
2128478,Digne,Lucas Digne,Defender,EVE,0
2128478,Keane,Michael Keane,Defender,EVE,0
2128478,Pickford,Jordan Pickford,Goalkeeper,EVE,0
2128478,André Gomes,André Filipe Tavares Gomes,Midfielder,EVE,0
2128478,Iwobi,Alex Iwobi,Midfielder,EVE,0
2128478,Mina,Yerry Mina,Defender,EVE,0
2128478,Davies (Tom),Tom Davies,Midfielder,EVE,0
2128478,Calvert-Lewin,Dominic Calvert-Lewin,Forward,EVE,0
2128478,Holgate,Mason Holgate,Defender,EVE,0
2128478,Godfrey,Ben Godfrey,Defender,EVE,0
2128478,Richarlison,Richarlison de Andrade,Forward,EVE,0
2128478,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,0
2128478,Evans,Jonny Evans,Defender,LEI,0
2128478,Albrighton,Marc Albrighton,Midfielder,LEI,0
2128478,Mendy (Nampalys),Nampalys Mendy,Midfielder,LEI,0
2128478,Castagne,Timothy Castagne,Defender,LEI,0
2128478,Tielemans,Youri Tielemans,Midfielder,LEI,0
2128478,Ayoze Pérez,Ayoze Pérez Gutiérrez,Midfielder,LEI,0
2128478,Maddison,James Maddison,Midfielder,LEI,0
2128478,Barnes (Harvey),Harvey Barnes,Midfielder,LEI,0
2128478,Ndidi,Onyinye Wilfred Ndidi,Midfielder,LEI,0
2128478,Söyüncü,Caglar Söyüncü,Defender,LEI,0
2128478,Justin,James Justin,Defender,LEI,0
2128478,Ünder,Cengiz Ünder,Midfielder,LEI,0
2128478,Fofana,Wesley Fofana,Defender,LEI,0
2128479,Cavani,Edinson Cavani,Forward,MUN,0
2128479,De Gea,David De Gea,Goalkeeper,MUN,0
2128479,Matic,Nemanja Matic,Midfielder,MUN,0
2128479,Pogba,Paul Pogba,Midfielder,MUN,0
2128479,Maguire (Harry),Harry Maguire,Defender,MUN,0
2128479,Shaw,Luke Shaw,Defender,MUN,0
2128479,Bruno Fernandes,Bruno Miguel Borges Fernandes,Midfielder,MUN,0
2128479,Martial,Anthony Martial,Forward,MUN,0
2128479,Alex Telles,Alex Nicolao Telles,Defender,MUN,0
2128479,Rashford,Marcus Rashford,Midfielder,MUN,0
2128479,van de Beek,Donny van de Beek,Midfielder,MUN,0
2128479,Tuanzebe,Axel Tuanzebe,Defender,MUN,0
2128479,Wan-Bissaka,Aaron Wan-Bissaka,Defender,MUN,0
2128479,Greenwood (Mason),Mason Greenwood,Midfielder,MUN,0
2128479,Jagielka,Phil Jagielka,Defender,SHU,0
2128479,Sharp,Billy Sharp,Forward,SHU,0
2128479,McGoldrick,David McGoldrick,Forward,SHU,0
2128479,Basham,Chris Basham,Defender,SHU,0
2128479,Fleck,John Fleck,Midfielder,SHU,0
2128479,Norwood,Oliver Norwood,Midfielder,SHU,0
2128479,Baldock,George Baldock,Defender,SHU,0
2128479,Bryan (Kean),Kean Bryan,Defender,SHU,0
2128479,Lundstram,John Lundstram,Midfielder,SHU,0
2128479,Brewster,Rhian Brewster,Forward,SHU,0
2128479,Oliver Burke,Oliver Burke,Midfielder,SHU,0
2128479,Ampadu,Ethan Ampadu,Defender,SHU,0
2128479,Ramsdale,Aaron Ramsdale,Goalkeeper,SHU,0
2128479,Bogle,Jayden Bogle,Defender,SHU,0
2128480,Gundogan,Ilkay Gundogan,Midfielder,MCI,0
2128480,Stones,John Stones,Defender,MCI,0
2128480,Mahrez,Riyad Mahrez,Midfielder,MCI,0
2128480,Sterling,Raheem Sterling,Midfielder,MCI,0
2128480,João Cancelo,João Pedro Cavaco Cancelo,Defender,MCI,0
2128480,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0
2128480,Laporte,Aymeric Laporte,Defender,MCI,0
2128480,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,Midfielder,MCI,0
2128480,Rúben Dias,Rúben Santos Gato Alves Dias,Defender,MCI,0
2128480,Jesus,Gabriel Fernando de Jesus,Forward,MCI,0
2128480,Zinchenko,Oleksandr Zinchenko,Defender,MCI,0
2128480,Foden,Phil Foden,Midfielder,MCI,0
2128480,Rodri,Rodrigo Hernández Cascante,Midfielder,MCI,0
2128480,Torres,Ferran Torres,Midfielder,MCI,0
2128480,Snodgrass,Robert Snodgrass,Midfielder,WBA,0
2128480,Gibbs,Kieran Gibbs,Defender,WBA,0
2128480,Robson-Kanu,Hal Robson-Kanu,Forward,WBA,0
2128480,Livermore,Jake Livermore,Midfielder,WBA,0
2128480,Phillips (Matthew),Matthew Phillips,Midfielder,WBA,0
2128480,Bartley,Kyle Bartley,Defender,WBA,0
2128480,Sawyers,Romaine Sawyers,Midfielder,WBA,0
2128480,Johnstone,Sam Johnstone,Goalkeeper,WBA,0
2128480,Ajayi,Semi Ajayi,Defender,WBA,0
2128480,Robinson (Callum),Callum Robinson,Forward,WBA,0
2128480,Furlong,Darnell Furlong,Defender,WBA,0
2128480,Grant (Karlan),Karlan Grant,Forward,WBA,0
2128480,Matheus Pereira,Matheus Fellipe Costa Pereira,Midfielder,WBA,0
2128480,O'Shea,Dara O'Shea,Defender,WBA,0
2128481,Azpilicueta,César Azpilicueta,Defender,CHE,0
2128481,Giroud,Olivier Giroud,Forward,CHE,0
2128481,Thiago Silva,Thiago Emiliano da Silva,Defender,CHE,0
2128481,Jorginho,Jorge Luiz Frello Filho,Midfielder,CHE,0
2128481,Kovacic,Mateo Kovacic,Midfielder,CHE,0
2128481,Rüdiger,Antonio Rüdiger,Defender,CHE,0
2128481,Ziyech,Hakim Ziyech,Midfielder,CHE,0
2128481,Chilwell,Benjamin Chilwell,Defender,CHE,0
2128481,Abraham,Tammy Abraham,Forward,CHE,0
2128481,Pulisic,Christian Pulisic,Midfielder,CHE,0
2128481,Mount,Mason Mount,Midfielder,CHE,0
2128481,Hudson-Odoi,Callum Hudson-Odoi,Midfielder,CHE,0
2128481,Havertz,Kai Havertz,Midfielder,CHE,0
2128481,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,0
2128481,Moutinho,João Moutinho,Midfielder,WOL,0
2128481,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,0
2128481,Willian José,Willian José Da Silva,Forward,WOL,0
2128481,Boly,Willy Boly,Defender,WOL,0
2128481,Coady,Conor Coady,Defender,WOL,0
2128481,Dendoncker (Leander),Leander Dendoncker,Midfielder,WOL,0
2128481,Traoré,Adama Traoré,Midfielder,WOL,0
2128481,Ruben Neves,Rúben Diogo da Silva Neves,Midfielder,WOL,0
2128481,Semedo,Nelson Semedo,Defender,WOL,0
2128481,Podence,Daniel Podence,Midfielder,WOL,0
2128481,Kilman,Max Kilman,Defender,WOL,0
2128481,Neto,Pedro Neto,Midfielder,WOL,0
2128481,Hoever,Ki-Jana Hoever,Defender,WOL,0
2128481,Ait Nouri,Rayan Ait Nouri,Defender,WOL,0
2128482,Cahill,Gary Cahill,Defender,CRY,0
2128482,Guaita,Vicente Guaita,Goalkeeper,CRY,0
2128482,McArthur,James McArthur,Midfielder,CRY,0
2128482,Benteke,Christian Benteke,Forward,CRY,0
2128482,Kouyaté,Cheikhou Kouyaté,Midfielder,CRY,0
2128482,Ward (Joel),Joel Ward,Defender,CRY,0
2128482,Townsend (Andros),Andros Townsend,Midfielder,CRY,0
2128482,Milivojevic,Luka Milivojevic,Midfielder,CRY,0
2128482,Ayew,Jordan Ayew,Forward,CRY,0
2128482,Zaha,Wilfried Zaha,Midfielder,CRY,0
2128482,Batshuayi,Michy Batshuayi,Forward,CRY,0
2128482,Riedewald,Jairo Riedewald,Midfielder,CRY,0
2128482,Eze,Eberechi Eze,Midfielder,CRY,0
2128482,Mitchell,Tyrick Mitchell,Defender,CRY,0
2128482,Noble,Mark Noble,Midfielder,WHU,0
2128482,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,0
2128482,Ogbonna,Angelo Ogbonna,Defender,WHU,0
2128482,Cresswell (Aaron),Aaron Cresswell,Defender,WHU,0
2128482,Yarmolenko,Andriy Yarmolenko,Midfielder,WHU,0
2128482,Antonio,Michail Antonio,Forward,WHU,0
2128482,Dawson,Craig Dawson,Defender,WHU,0
2128482,Fredericks,Ryan Fredericks,Defender,WHU,0
2128482,Coufal,Vladimir Coufal,Defender,WHU,0
2128482,Benrahma,Said Benrahma,Midfielder,WHU,0
2128482,Bowen,Jarrod Bowen,Midfielder,WHU,0
2128482,Rice,Declan Rice,Midfielder,WHU,0
2128482,Soucek,Tomas Soucek,Midfielder,WHU,0
2128482,Fornals,Pablo Fornals,Midfielder,WHU,0
2128483,Cooper,Liam Cooper,Defender,LEE,0
2128483,Ayling,Luke Ayling,Defender,LEE,0
2128483,Klich,Mateusz Klich,Midfielder,LEE,0
2128483,Rodrigo,Rodrigo Moreno Machado,Forward,LEE,0
2128483,Dallas,Stuart Dallas,Defender,LEE,0
2128483,Alioski,Ezgjan Alioski,Defender,LEE,0
2128483,Bamford,Patrick Bamford,Forward,LEE,0
2128483,Diego Llorente,Diego Javier Llorente Ríos,Defender,LEE,0
2128483,Phillips (Kalvin),Kalvin Phillips,Midfielder,LEE,0
2128483,Roberts (Tyler),Tyler Roberts,Midfielder,LEE,0
2128483,Raphinha,Raphael Dias Belloli,Midfielder,LEE,0
2128483,Harrison,Jack Harrison,Midfielder,LEE,0
2128483,Struijk,Pascal Struijk,Defender,LEE,0
2128483,Meslier,Illan Meslier,Goalkeeper,LEE,0
2128483,Shelvey,Jonjo Shelvey,Midfielder,NEW,0
2128483,Darlow,Karl Darlow,Goalkeeper,NEW,0
2128483,Wilson (Callum),Callum Wilson,Forward,NEW,0
2128483,Hendrick,Jeff Hendrick,Midfielder,NEW,0
2128483,Fraser,Ryan Fraser,Midfielder,NEW,0
2128483,Lascelles,Jamaal Lascelles,Defender,NEW,0
2128483,Gayle,Dwight Gayle,Forward,NEW,0
2128483,Murphy (Jacob),Jacob Murphy,Midfielder,NEW,0
2128483,Schär,Fabian Schär,Defender,NEW,0
2128483,Hayden (Isaac),Isaac Hayden,Midfielder,NEW,0
2128483,Saint-Maximin,Allan Saint-Maximin,Midfielder,NEW,0
2128483,Almirón,Miguel Almirón,Midfielder,NEW,0
2128483,Lewis (Jamal),Jamal Lewis,Defender,NEW,0
2128484,Luiz,David Luiz Moreira Marinho,Defender,ARS,0
2128484,Willian,Willian Borges Da Silva,Midfielder,ARS,0
2128484,Cedric,Cedric Ricardo Alves Soares,Defender,ARS,0
2128484,Lacazette,Alexandre Lacazette,Forward,ARS,0
2128484,Leno,Bernd Leno,Goalkeeper,ARS,0
2128484,Xhaka,Granit Xhaka,Midfielder,ARS,0
2128484,Bellerín,Héctor Bellerín,Defender,ARS,0
2128484,Elneny,Mohamed Elneny,Midfielder,ARS,0
2128484,Holding,Rob Holding,Defender,ARS,0
2128484,Partey,Thomas Partey,Midfielder,ARS,0
2128484,Pepe,Nicolas Pepe,Midfielder,ARS,0
2128484,Willock,Joseph Willock,Midfielder,ARS,0
2128484,Smith-Rowe,Emile Smith-Rowe,Midfielder,ARS,0
2128484,Saka,Bukayo Saka,Midfielder,ARS,0
2128484,Walcott,Theo Walcott,Midfielder,SOU,0
2128484,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,0
2128484,Redmond,Nathan Redmond,Midfielder,SOU,0
2128484,Ings,Danny Ings,Forward,SOU,0
2128484,Stephens (Jack),Jack Stephens,Defender,SOU,0
2128484,Armstrong (Stuart),Stuart Armstrong,Midfielder,SOU,0
2128484,Ward-Prowse,James Ward-Prowse,Midfielder,SOU,0
2128484,Bednarek,Jan Bednarek,Defender,SOU,0
2128484,N'Lundulu,Daniel N'Lundulu,Forward,SOU,0
2128484,Adams,Che Adams,Forward,SOU,0
2128484,Valery,Yann Valery,Defender,SOU,0
2128484,Vokins,Jake Vokins,Defender,SOU,0
2128484,Diallo,Ibrahima Diallo,Midfielder,SOU,0
2128484,Watts,Caleb Watts,Midfielder,SOU,0
2128485,Milner,James Milner,Midfielder,LIV,0
2128485,Wijnaldum,Georginio Wijnaldum,Midfielder,LIV,0
2128485,Henderson (Jordan),Jordan Henderson,Midfielder,LIV,0
2128485,Matip,Joel Matip,Defender,LIV,0
2128485,Thiago Alcántara,Thiago Alcántara do Nascimento,Midfielder,LIV,0
2128485,Firmino,Roberto Firmino Barbosa de Oliveira,Forward,LIV,0
2128485,Mane,Sadio Mane,Midfielder,LIV,0
2128485,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,0
2128485,Salah,Mohamed Salah,Midfielder,LIV,0
2128485,Robertson,Andrew Robertson,Defender,LIV,0
2128485,Origi,Divock Origi,Forward,LIV,0
2128485,Alexander-Arnold,Trent Alexander-Arnold,Defender,LIV,0
2128485,Phillips (Nathaniel),Nathaniel Phillips,Defender,LIV,0
2128485,Jones (Curtis),Curtis Jones,Midfielder,LIV,0
2128485,Bale,Gareth Bale,Midfielder,TOT,0
2128485,Lloris,Hugo Lloris,Goalkeeper,TOT,0
2128485,Lamela,Erik Lamela,Midfielder,TOT,0
2128485,Kane,Harry Kane,Forward,TOT,0
2128485,Aurier,Serge Aurier,Defender,TOT,0
2128485,Son,Heung-Min Son,Midfielder,TOT,0
2128485,Doherty,Matt Doherty,Defender,TOT,0
2128485,Dier,Eric Dier,Defender,TOT,0
2128485,Davies (Ben),Ben Davies,Defender,TOT,0
2128485,Højbjerg,Pierre-Emile Højbjerg,Midfielder,TOT,0
2128485,Winks,Harry Winks,Midfielder,TOT,0
2128485,Bergwijn,Steven Bergwijn,Midfielder,TOT,0
2128485,Rodon,Joe Rodon,Defender,TOT,0
2128485,NDombele,Tanguy NDombele,Midfielder,TOT,0
2128486,Luiz,David Luiz Moreira Marinho,Defender,ARS,0
2128486,Willian,Willian Borges Da Silva,Midfielder,ARS,0
2128486,Cedric,Cedric Ricardo Alves Soares,Defender,ARS,0
2128486,Lacazette,Alexandre Lacazette,Forward,ARS,0
2128486,Leno,Bernd Leno,Goalkeeper,ARS,0
2128486,Xhaka,Granit Xhaka,Midfielder,ARS,0
2128486,Bellerín,Héctor Bellerín,Defender,ARS,0
2128486,Holding,Rob Holding,Defender,ARS,0
2128486,Partey,Thomas Partey,Midfielder,ARS,0
2128486,Odegaard,Martin Odegaard,Midfielder,ARS,0
2128486,Pepe,Nicolas Pepe,Midfielder,ARS,0
2128486,Eddie Nketiah,Edward Nketiah,Forward,ARS,0
2128486,Smith-Rowe,Emile Smith-Rowe,Midfielder,ARS,0
2128486,Martinelli,Gabriel Teodoro Martinelli Silva,Midfielder,ARS,0
2128486,Cavani,Edinson Cavani,Forward,MUN,0
2128486,De Gea,David De Gea,Goalkeeper,MUN,0
2128486,Pogba,Paul Pogba,Midfielder,MUN,0
2128486,Maguire (Harry),Harry Maguire,Defender,MUN,0
2128486,Fred,Frederico Rodrigues de Paula Santos,Midfielder,MUN,0
2128486,Shaw,Luke Shaw,Defender,MUN,0
2128486,Bruno Fernandes,Bruno Miguel Borges Fernandes,Midfielder,MUN,0
2128486,Martial,Anthony Martial,Forward,MUN,0
2128486,Rashford,Marcus Rashford,Midfielder,MUN,0
2128486,Lindelof,Victor Nilsson-Lindelof,Defender,MUN,0
2128486,McTominay,Scott McTominay,Midfielder,MUN,0
2128486,Wan-Bissaka,Aaron Wan-Bissaka,Defender,MUN,0
2128486,Greenwood (Mason),Mason Greenwood,Midfielder,MUN,0
2128487,Lallana,Adam Lallana,Midfielder,BHA,0
2128487,Groß,Pascal Groß,Midfielder,BHA,0
2128487,Burn,Dan Burn,Defender,BHA,0
2128487,Dunk,Lewis Dunk,Defender,BHA,0
2128487,March,Solomon March,Midfielder,BHA,0
2128487,Webster,Adam Webster,Defender,BHA,0
2128487,Veltman,Joël Veltman,Defender,BHA,0
2128487,Maupay,Neal Maupay,Forward,BHA,0
2128487,Trossard,Leandro Trossard,Midfielder,BHA,0
2128487,White (Ben),Ben White,Defender,BHA,0
2128487,Sanchez,Robert Sanchez,Goalkeeper,BHA,0
2128487,Bissouma,Yves Bissouma,Midfielder,BHA,0
2128487,Connolly,Aaron Connolly,Forward,BHA,0
2128487,Mac Allister,Alexis Mac Allister,Midfielder,BHA,0
2128487,Bale,Gareth Bale,Midfielder,TOT,0
2128487,Lloris,Hugo Lloris,Goalkeeper,TOT,0
2128487,Sissoko,Moussa Sissoko,Midfielder,TOT,0
2128487,Alderweireld,Toby Alderweireld,Defender,TOT,0
2128487,Lamela,Erik Lamela,Midfielder,TOT,0
2128487,Son,Heung-Min Son,Midfielder,TOT,0
2128487,Lucas Moura,Lucas Rodrigues Moura da Silva,Midfielder,TOT,0
2128487,Davies (Ben),Ben Davies,Defender,TOT,0
2128487,Højbjerg,Pierre-Emile Højbjerg,Midfielder,TOT,0
2128487,Sánchez,Davinson Sánchez,Defender,TOT,0
2128487,Bergwijn,Steven Bergwijn,Midfielder,TOT,0
2128487,Rodon,Joe Rodon,Defender,TOT,0
2128487,NDombele,Tanguy NDombele,Midfielder,TOT,0
2128487,Carlos Vinicius,Carlos Vinicius Alves Morais,Forward,TOT,0
2128488,Tarkowski,James Tarkowski,Defender,BUR,0
2128488,Pieters,Erik Pieters,Defender,BUR,0
2128488,Cork,Jack Cork,Midfielder,BUR,0
2128488,Rodriguez,Jay Rodriguez,Forward,BUR,0
2128488,Mee,Ben Mee,Defender,BUR,0
2128488,Westwood,Ashley Roy Westwood,Midfielder,BUR,0
2128488,Gudmundsson,Johann Berg Gudmundsson,Midfielder,BUR,0
2128488,Wood,Chris Wood,Forward,BUR,0
2128488,Lowton,Matthew Lowton,Defender,BUR,0
2128488,Vydra,Matej Vydra,Forward,BUR,0
2128488,Brady,Robert Brady,Midfielder,BUR,0
2128488,Pope,Nick Pope,Goalkeeper,BUR,0
2128488,Mumbongo,Joel Mumbongo,Forward,BUR,0
2128488,McNeil,Dwight McNeil,Midfielder,BUR,0
2128488,Azpilicueta,César Azpilicueta,Defender,CHE,0
2128488,Thiago Silva,Thiago Emiliano da Silva,Defender,CHE,0
2128488,Alonso,Marcos Alonso,Defender,CHE,0
2128488,Jorginho,Jorge Luiz Frello Filho,Midfielder,CHE,0
2128488,Kovacic,Mateo Kovacic,Midfielder,CHE,0
2128488,Rüdiger,Antonio Rüdiger,Defender,CHE,0
2128488,Werner,Timo Werner,Forward,CHE,0
2128488,Abraham,Tammy Abraham,Forward,CHE,0
2128488,Pulisic,Christian Pulisic,Midfielder,CHE,0
2128488,Mount,Mason Mount,Midfielder,CHE,0
2128488,Hudson-Odoi,Callum Hudson-Odoi,Midfielder,CHE,0
2128488,Havertz,Kai Havertz,Midfielder,CHE,0
2128488,James (Reece),Reece James,Defender,CHE,0
2128488,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,0
2128489,Dann,Scott Dann,Defender,CRY,0
2128489,Guaita,Vicente Guaita,Goalkeeper,CRY,0
2128489,McCarthy (James),James McCarthy,Midfielder,CRY,0
2128489,Kouyaté,Cheikhou Kouyaté,Midfielder,CRY,0
2128489,Ward (Joel),Joel Ward,Defender,CRY,0
2128489,Clyne,Nathaniel Clyne,Defender,CRY,0
2128489,Townsend (Andros),Andros Townsend,Midfielder,CRY,0
2128489,Milivojevic,Luka Milivojevic,Midfielder,CRY,0
2128489,Van Aanholt,Patrick Van Aanholt,Defender,CRY,0
2128489,Ayew,Jordan Ayew,Forward,CRY,0
2128489,Zaha,Wilfried Zaha,Midfielder,CRY,0
2128489,Batshuayi,Michy Batshuayi,Forward,CRY,0
2128489,Riedewald,Jairo Riedewald,Midfielder,CRY,0
2128489,Eze,Eberechi Eze,Midfielder,CRY,0
2128489,Moutinho,João Moutinho,Midfielder,WOL,0
2128489,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,0
2128489,Willian José,Willian José Da Silva,Forward,WOL,0
2128489,Boly,Willy Boly,Defender,WOL,0
2128489,Coady,Conor Coady,Defender,WOL,0
2128489,Dendoncker (Leander),Leander Dendoncker,Midfielder,WOL,0
2128489,Traoré,Adama Traoré,Midfielder,WOL,0
2128489,Semedo,Nelson Semedo,Defender,WOL,0
2128489,Podence,Daniel Podence,Midfielder,WOL,0
2128489,Kilman,Max Kilman,Defender,WOL,0
2128489,Neto,Pedro Neto,Midfielder,WOL,0
2128489,Vitor Ferreira,Vitor Machado Ferreira,Midfielder,WOL,0
2128489,Hoever,Ki-Jana Hoever,Defender,WOL,0
2128489,Fabio Silva,Fabio Daniel Soares Silva,Forward,WOL,0
2128490,Sigurdsson,Gylfi Sigurdsson,Midfielder,EVE,0
2128490,Coleman,Seamus Coleman,Defender,EVE,0
2128490,Rodríguez,James Rodríguez,Midfielder,EVE,0
2128490,Digne,Lucas Digne,Defender,EVE,0
2128490,Keane,Michael Keane,Defender,EVE,0
2128490,Pickford,Jordan Pickford,Goalkeeper,EVE,0
2128490,André Gomes,André Filipe Tavares Gomes,Midfielder,EVE,0
2128490,Doucouré,Abdoulaye Doucouré,Midfielder,EVE,0
2128490,Iwobi,Alex Iwobi,Midfielder,EVE,0
2128490,Mina,Yerry Mina,Defender,EVE,0
2128490,Calvert-Lewin,Dominic Calvert-Lewin,Forward,EVE,0
2128490,Richarlison,Richarlison de Andrade,Forward,EVE,0
2128490,Shelvey,Jonjo Shelvey,Midfielder,NEW,0
2128490,Clark,Ciaran Clark,Defender,NEW,0
2128490,Darlow,Karl Darlow,Goalkeeper,NEW,0
